FIXME,Type,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:unit,aeroway,alt_name,amenity,capacity,contact:phone,cuisine,cuisine_1,delivery,description,diet:gluten_free,diet:vegetarian,disused,disused:amenity,drive_in,drive_thru,ele,email,emergency,gay,gnis:county_id,gnis:county_name,gnis:created,gnis:feature_id,gnis:feature_type,gnis:state_id,grades,internet_access,isced:level,lat,leisure,lon,microbrewery,name,name:en,note,old_name,opening_hours,operator,organic,outdoor_seating,payment:bitcoin,payment:cash,payment:litecoin,phone,religion,school,shop,smoking,sport,takeaway,type,website,wheelchair,wikipedia
,,,,New India Cuisine,2304,78704,,S Congress Ave,,,,restaurant,,,indian,,,,,,,,,,,,,,,,,,,,,,,30.2398797,,-97.7531192,,New India Cuisine,,,,,,,,,,,,,,,,,,,http://www.newindia.us/,,
,,,,Southside Flying Pizza,2206,78704,,South Congress Avenue,,,,restaurant,,,pizza,,,,,,,,,,,,,,,,,,,,,,,30.2410545,,-97.7528939,,Southside Flying Pizza,,,,,,,,,,,,,,,,,,,http://www.southsideflyingpizza.com/,,
,,,,Tree House Italian Grill,2201,78704,,College Avenue,,,,restaurant,,,salad,,,,,,,,,,,,,,,,,,,,,,,30.2412899,,-97.7520837,,Vinaigrette,,coming soon,,,,,,,,,,,,,,,,,,,
,,,,2728 South Congress Ave,2728,78704,,South Congress Avenue,,,,restaurant,,,Cuban,,,,,,,,,,,,,,,,,,,,,,,30.2349266,,-97.7573033,,Habana Restaurant and Bar,,,,,,,,,,,,,,,,,,,http://www.habanaaustin.com/,,
,,,,Suite # E1,4211,78704,,South Lamar Blvd,,,,restaurant,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,30.23371,,-97.7930115,,Dong Nai,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3366014,,-97.7177159,,La Preferida Grill,,,,,,,,,,,,,,,,,,,,,
,,Austin,,,6801,78752,TX,Airport Blvd,,,,restaurant,,,korean,,,,,,,,,,,,,,,,,,,,,,,30.3340239,,-97.7165344,,Arirang,,,,Mo-Sa 11:00-22:00; Su 12:00-21:00,,,,,,,,,,,,,,,http://arirangaustin.com/,,
,,,,1605 E. Oltorf,1605,78741,,East Oltorf,,,,restaurant,,,indian,,,,,,,,,,,,,,,,,,,,,,,30.2325951,,-97.7406066,,Tandoori Bistro,,,,,,,,,,,,,,,,,,,http://tandooribistroaustin.net/,,
,,,,Suite # 14,2400,78741,,East Oltorf Street,,,,restaurant,,,indonesian,,,indonesian weekend lunch buffet,,,,,,,,,,,,,,,,,,,,30.2294109,,-97.7293306,,Java Noodles,,,,,,,,,,,,,,,,,,,,,
,,,,Suite # 501,2700,78757,,West Anderson Lane,,,,restaurant,,,korean,,,,,,,,,,,,,,,,,,,,,,,30.3593073,,-97.7339922,,Korea House,,,,,,,,,,,,,,,,,,,,,
,,,,,4534,78745,,Westgate Boulevard,,,,restaurant,,,chinese,,,"real, authentic cantonese food in south austin",,,,,,,,,,,,,,,,,,,,30.2307782,,-97.8026944,,Tien Jin Chinese Restaurant,,,,,,,,,,,(512) 892-6699,,,,,,,,http://www.tienjinrestaurant.com/,,
,,,,Suite # 121,6929,78752,,Airport Blvd,,,,restaurant,,,korean,,,access from inside Han Yang Supermarket,,,,,,,,,,,,,,,,,,,,30.3361676,,-97.7210636,,Han Yang Market Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3 Forks,restaurant,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,30.2641976,,-97.7467468,,III Forks,,,,,,,,,,,,,,,,,,,,,
,,,,Suite # 146,8557,78758,,Research Blvd,,,,restaurant,,,vietnamese,,,best imperial rolls!,,,,,,,,,,,,,,,,,,,,30.3617837,,-97.7153938,,Sunflower Restaurant,,,,,,,,,,,(512) 339-7860,,,,,,,,,,
,,,,Suite #116,8557,78758,,Research Blvd,,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.361094,,-97.7156191,,Din Ho Chinese BBQ,,,,,,,,,,,(512) 832-8788,,,,,,,,dinhochinesebbq.com,,
,,,,,2910,78704,,South Congress Ave,,,,restaurant,,,mexican,,,,,,,,,,,,,,,,,,,,,,,30.2331421,,-97.7586735,,El Gallo Mexican Restaurant,,,,,,,,,,,(512) 444-2205,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2609714,,-97.7373575,,IHOP,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2668401,,-97.736869,,Emo's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.267755,,-97.7365068,,Beer Land,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.26794,,-97.7364445,,Red Eyed Fly,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2687136,,-97.7365652,,Jaimes Spanish Village,,,,,,,,,,,,,,,,,,,,,
,,Austin,,,900,78701,,Red River Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2696184,,-97.7363666,,Cheer Up Charlie's,,,,,,,,,,,(512) 431-2133,,,,,,,,https://www.facebook.com/cheerupcharliesaustin,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2665522,,-97.7369406,,El Sol Y La Luna,,,,Mo-Th 11:00-22:00;Fr 11:00-12:00;Sa 9:00-12:00;Su 9:00-16:00,,,,,,,(512) 444-7770,,,,,,,,http://elsolylalunaaustin.com/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2665213,,-97.7377332,,Flamingo Cantina,,,,,,,,,,,(512) 494-9336,,,,,,,,http://flamingocantina.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2665547,,-97.7378522,,Hoek's Pizza,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2665898,,-97.7379787,,Dirty Dog Bar,,,,,,,,,,,,,,,,,,,https://dirtydogbar.com/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.266636,,-97.7381443,,Coyote Ugly,,,,Mo-Th 17:00-2:00;Fr-Su 12:00-2:00,,,,,,,,,,,,,,,http://www.coyoteuglysaloon.com/austin/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.266712,,-97.7385615,,Pete's Dueling Piano Bar,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2670389,,-97.7386841,,Roppolo's Pizza,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2671072,,-97.7389289,,Mooseknuckle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2672622,,-97.7394843,,Iron Cactus,,,,"Mo-Th 11:00-22:30;Fr,Sa 11:00-23:00;Su 10:00-22:30",,,yes,,,,(512) 472-9240,,,,,,,,http://ironcactus.com/austin-downtown,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2670792,,-97.73981,,Blind Pig,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2673492,,-97.739796,,Shakespeare's,,,,,,,,,,,+1 512-472-1666,,,,,,,,http://www.shakespearesaustin.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2673807,,-97.7399087,,Old Pecan Street Cafe,,,,,,,,,,,+1 512-478-2491,,,,,,,,http://oldpecanstcafe.com/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2670807,,-97.74004,,311,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2674486,,-97.7401125,,Vice,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2675896,,-97.7406574,,Bikinis Sports Bar & Grill,,,,,,,,,,,,,,,,,,,http://www.bikinissportsbarandgrill.com/Locations/austin-tx-6th-st/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.267299,,-97.7405942,,Darwin's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2672482,,-97.7407594,,Soho,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2671957,,-97.7407252,,Chuggin' Monkey,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2673138,,-97.7409874,,Marisco Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2674314,,-97.7412007,,Buffalo Billiards,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2677181,,-97.7411179,,B. D. Riley's Irish Pub & Restaurant,,,,,,,,,,,+1 512-494-1335,,,,,,,,http://bdrileys.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2677567,,-97.7412563,,Eureka,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2680832,,-97.7421017,,Louie's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2685859,,-97.7454268,,Hi-Lo,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2686611,,-97.7454947,,Belmont,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2687228,,-97.745845,,Maiko Sushi,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2696906,,-97.7481472,,Little Woodrow's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2699721,,-97.7490098,,Union Park,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2700147,,-97.7491454,,Momo's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.27407,,-97.7634339,,Donn's Depot,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2717214,,-97.7577953,,Juanita's Tacos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2708184,,-97.7563315,,Corazon,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2695924,,-97.7530788,,Tinest Bar in Texas,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2661815,,-97.7403564,,Antone's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2674644,,-97.7453298,,Lucky Lounge,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2671661,,-97.7440158,,Chinatown,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2675086,,-97.7439557,,Roial,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2670884,,-97.7438191,,Gruv,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2670626,,-97.7435033,,Lanai,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2667198,,-97.7422828,,Canvas,,,,,,,,,,,,,,,,,,,,,
,,Austin,,,121,78701,,East 5th Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2665872,,-97.7420908,,HandleBar,,,,Mo-Sa 14:00-02:00; Su 12:00-02:00,,,,,,,,,,,,,,,http://handlebaraustin.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2662223,,-97.7405459,,Eddie V's,,,,,,,,,,,,,,,,,,,,,
,,,,,440,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2656731,,-97.7482531,,Malaga Tapas,,,,,,,,,,,,,,,,,,,,yes,
,,,,,419,,,West 2nd Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2654151,,-97.748667,,Leaf,,,,,,,,,,,,,,,,,,,www.leafsalad.com,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2565437,,-97.7474697,,Ego's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2266199,,-97.7622847,,El Flaco Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2268623,,-97.7615678,,Stompin' Grounds Lounge,,,,,,,,,,,,,,,,,,,,,
,,,,Bldg # C,399,78728-1275,,West Louis Henna Blvd,,,,restaurant,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,30.479011,,-97.6780761,,Pho Hoang,,,,,,,,,,,(512) 238-8008,,,,,,,,http://www.pho-hoang.com/,,
,,,,Suite : B-400,2601,78664,,South Interstate 35,,,,restaurant,,,indian,,,,,,,,,,,,,,,,,,,,,,,30.4833474,,-97.6728082,,Chola Indian Restaurant,,,,,,,,,,,(512) 244-2222,,,,,,,,http://www.cholaonline.com/,,
,,,,Suite 240,110,78681,,"N. IH35,",,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.5083173,,-97.6876569,,Sichuan Garden,,,,,,,,,,,(512) 255-6952,,,,,,,,http://www.sichuangardentx.com/,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2612105,,-97.7397373,,Chain Drive,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2643747,,-97.7413623,,Max's Wine Dive,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2641473,,-97.7414463,,Pirana Killer Sushi,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2641642,,-97.7405978,,Fogo De Chao,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2632742,,-97.7409562,,Submerged,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2636152,,-97.741057,,Fleming's Steakhouse,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2634701,,-97.7417011,,Mongolian Grille,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2641304,,-97.7426868,,Cedar Door,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2767346,,-97.750411,,House Park Bar-B-Que,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2763032,,-97.7486205,,Austin Pizza,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2706093,,-97.7495646,,Aquarelle Restaurant Français,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2699904,,-97.7510238,,Frank & Angie's Pizzeria,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2697527,,-97.7509303,,Lucy’s Retired Surfer Bar,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2694073,,-97.7436129,,Perry's Steakhouse,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.271294,,-97.7418546,,Quattro Gatti Ristorante,,,Marakesh Bar & Grill,Mo-Th 11:00-22:00;Fr 11:00-23:00;Sa 13:00-23:00,,,,,,,512-476-3131,,,,,,,,http://www.quattrogattiaustin.com/,,
,,,,,701,78701,,Crongress Avenue,,,,restaurant,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,30.2690633,,-97.7421993,,Roaring Fork,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2668736,,-97.7434943,,Sky Lounge,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2657263,,-97.7440439,,Cork & Co.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.2649307,,-97.7437197,,Copa Bar & Grill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.347507,,-97.7354817,,Dallas Nightclub,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,american,,,,,,,,,,,,,,,,,,,,,,,30.3567746,,-97.7312443,,Barletts,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3517455,,-97.7224631,,La Casita,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3402742,,-97.716974,,Carnes n Pollos,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3337186,,-97.721924,,Yellow Rose,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3323742,,-97.722685,,Threadgill's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3133675,,-97.7383672,,Chili's,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3033701,,-97.7446209,,La Madeleine,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3097277,,-97.7152858,,Tyson's Tacos,,,,,,,,,,,,,,,,,,,,,
,,,,,4917,,,Airport Boulevard,,,,restaurant,,,sushi,,,,,,,,,,,,,,,,,,,,,,,30.3107651,,-97.7151814,,Komé,,,,"Mon-Thu 11AM-2PM,5PM-10PM; Fri 11AM-2PM,5PM-11PM; Sat 11AM-3PM,5PM-11PM; Sun 11AM-3PM,5:30PM-10PM",,,,,,,+1-512-712-5700,,,,,,no,,http://www.kome-austin.com/,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3168803,,-97.7140493,,Burger Tex,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3550729,,-97.7029139,,Tacos Y Mas,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3584687,,-97.6992611,,Mandarin House,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3641562,,-97.6960244,,El Tacolote,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3674231,,-97.6951921,,Golden Corral,,,,,,,,,,,,,,,,,,,,yes,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3701649,,-97.6936258,,T&S Chinese,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3737944,,-97.6905616,,El Tajuana Bar,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.3751992,,-97.6906032,,Chuy's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4118353,,-97.6749178,,Red Robin,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4172896,,-97.6718576,,Chili's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4168087,,-97.6718721,,Johnny Carino's Italian,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4133557,,-97.6919876,,Ryan's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4162809,,-97.6978215,,Pok-E-Joe's BBQ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.4462553,,-97.8068296,,Anderson Mill Tavern,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4779627,,-97.8004142,,Mama Fu's,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4473524,,-97.787084,,Kerby Lane Cafe,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,30.4459454,,-97.7858306,,Double Dave's Pizza,,,,,,,,,,,,,,,,,,,,,
,,Austin,,Suite B,2002,78705,TX,Guadalupe Street,,,,restaurant,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,30.2828809,,-97.7422633,,Bite Mi,,,,,,,,,,,(512) 501-6738,,,,,,,,bitemiaustin.com,,
,,,,,2514,78705,,Guadalupe Street,,,,restaurant,,,thai,,,,,,,,,,,,,,,,,,,,,,,30.2896647,,-97.7415713,,Madam Mam's Noodles and More,,,,,,,,,,,(512) 472-8306,,,,,,,,madammam.com,,
,,,,Suite # B,1931,78741,,E Oltorf St,,,,restaurant,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,30.2307085,,-97.7348261,,Hai Ky,,,,,,,,,,,(512) 693-2464,,,,,,,,haiky.zzl.org,,
,,Austin,,,12636,78759,,Research Blvd,,,,restaurant,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,30.4307673,,-97.7638954,,Dimassi's Mediterranean Buffet,,,,,,,,,,,(512) 996-8900,,,,,,,,dimassisbuffet.com,,
,,,,,1614,78702,,East 7th Street,,,,restaurant,,,colombian,,,,,,,,,,,,,,,,,,,,,,,30.2637439,,-97.7248744,,Casa Colombia,,,,,,,,,,,(512) 495-9425,,,,,,,,casa-colombia.com,,
,,,,,642,78702,,Calles Street,,,,restaurant,,,el_salvadorian,,,,,,,,,,,,,,,,,,,,,,,30.2600696,,-97.7121017,,El Zunzal,,,,,,,,,,,(512) 474-7749,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,gay bar and dance club,,,,,,,,,,yes,,,,,,,,,,30.2666443,,-97.74564,,Rain,,,,,,,,,,,(512) 494-1150,,,,,,,gay,,,
,,,,,,,,,,,,bar,,,,,,gay bar and nightclub,,,,,,,,,,yes,,,,,,,,,,30.2665655,,-97.7453718,,Oilcan Harry's,,,,,,,,,,,,,,,,,,gay,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,yes,,,,,,,,,,30.2704018,,-97.7443955,,Iron Bear,,,,,,,,,,,,,,,,,,gay,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.2285706,,-97.7824989,,Town n Country,,,,,,,,,,,,,,,,,,gay,,,
,,,,,15200,78660,,FM 1825,,,,restaurant,,,peruvian,,,,,,,,,,,,,,,,,,,,,,,30.4445996,,-97.6646566,,Machu Picchu,,,,,,,,,,,,,,,,,,,,,
,,,,,13450,78750,,Research Blvd,,,,restaurant,,,greek,,,,,,,,,,,,,,,,,,,,,,,30.4472402,,-97.7909658,,Tino's Greek Cafe,,,,,,,,,,,(512) 336-5999,,,,,,,,tinosgreekcafe.com,,
,,,,Suite  # 230,13450,78750,,Research Blvd,,,,restaurant,,,italian,,,,,,,,,,,,,,,,,,,,,,,30.4462736,,-97.7910141,,Reale's Italian Cafe,,,,,,,,,,,(512) 335-5115,,,,,,,,realespizza.com,,
,,,,,13376,78750,,Research Blvd,,,,restaurant,,,american,,,,,,,,,,,,,,,,,,,,,,,30.4449463,,-97.7889917,,Hoover's Cooking,,,,,,,,,,,(512) 335-0300,,,,,,,,hooverscooking.com,,
,,,,Suite #127,8650,,,Spicewood Springs Rd,,,,restaurant,,,chinese,,,,,,,,,,,,,,,,,,,,,,,30.4322486,,-97.7709847,,Chen's Noodle House,,,,,,,,,,,(512) 336-8888,,,,,,,,,,
,,,,Suite # 100,9025,78758,,Research Boulevard,,,,restaurant,,,indian,,,,,,,,,,,,,,,,,,,,,,,30.3729305,,-97.7241083,,Madras Pavilion,,,,,,,,,,,512) 719-5575,,,,,,,,madraspavilion.us,,
,,,,Suite # 150,9041,78758-7008,,Research Boulevard,,,,restaurant,,,thai,,,,,,,,,,,,,,,,,,,,,,,30.3736062,,-97.7255031,,Thai House,,,,,,,,,,,(512) 832-9722,,,,,,,,http://http://www.thaihouseaustin.com,,
,,,,,9033,78758-7013,,Research Boulevard,,,,restaurant,,,japanese,,,,,,,,,,,,,,,,,,,,,,,30.3734303,,-97.7247091,,Mikado Ryotei,,,,,,,,,,,(512) 833-8188,,,,,,,,mikadoryotei.com,,
,,,,,2218,78704,,College Avenue,,,,restaurant,,,chicken,,,,,,,,,,,,,,,,,,,,,,,30.240435,,-97.7532506,,Lucy's Fried Chicken,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,30.3179356,,-97.7222217,,The Tigress,,,,,,,,,,,,,,,,,,,,,
